Lat,Lon,Title,Cases,Deaths,County,State
32.5791817,-86.4996546,null,12,1,Autauga County, Alabama
30.6010744,-87.7763333,null,38,1,Baldwin County, Alabama
31.8172896,-85.354965,null,3,0,Barbour County, Alabama
32.9562798,-87.1422895,null,7,0,Bibb County, Alabama
34.0145152,-86.4996546,null,10,0,Blount County, Alabama
32.0573536,-85.7256372,null,2,0,Bullock County, Alabama
31.6760284,-86.6611083,null,1,0,Butler County, Alabama
33.7701576,-85.80766,null,38,0,Calhoun County, Alabama
32.9028048,-85.354965,null,96,7,Chambers County, Alabama
34.1665322,-85.684578,null,6,0,Cherokee County, Alabama
32.944392,-86.6611083,null,20,0,Chilton County, Alabama
32.0716631,-88.2461183,null,6,0,Choctaw County, Alabama
31.7002461,-87.7763333,null,9,0,Clarke County, Alabama
33.279527,-85.8486236,null,9,0,Clay County, Alabama
33.6261707,-85.520024,null,9,0,Cleburne County, Alabama
31.4751172,-86.0121573,null,8,0,Coffee County, Alabama
34.7117567,-87.8942451,null,7,1,Colbert County, Alabama
31.501571,-86.9824288,null,2,0,Conecuh County, Alabama
32.8897772,-86.2196937,null,8,0,Coosa County, Alabama
31.3066438,-86.4996546,null,5,0,Covington County, Alabama
31.6671872,-86.3376761,null,2,0,Crenshaw County, Alabama
34.2011537,-86.8220341,null,20,1,Cullman County, Alabama
31.4645298,-85.684578,null,4,0,Dale County, Alabama
32.2332138,-87.1422895,null,7,0,Dallas County, Alabama
34.5211397,-85.684578,null,14,0,DeKalb County, Alabama
32.5647083,-86.0121573,null,20,0,Elmore County, Alabama
31.1394734,-87.1422895,null,3,0,Escambia County, Alabama
34.0455341,-86.0529604,null,42,3,Etowah County, Alabama
33.6871392,-87.7763333,null,1,0,Fayette County, Alabama
34.3967457,-87.6186379,null,7,0,Franklin County, Alabama
32.9718107,-87.9334803,null,8,0,Greene County, Alabama
32.7859102,-87.6186379,null,5,0,Hale County, Alabama
31.4469377,-85.1894045,null,4,0,Henry County, Alabama
31.1318686,-85.3136218,null,24,1,Houston County, Alabama
34.7090388,-86.0121573,null,17,1,Jackson County, Alabama
33.4914122,-86.9824288,null,438,11,Jefferson County, Alabama
33.6923649,-88.0900762,null,5,0,Lamar County, Alabama
34.8840876,-87.658113,null,16,2,Lauderdale County, Alabama
34.567428,-87.3016132,null,8,0,Lawrence County, Alabama
32.5888702,-85.3962769,null,118,3,Lee County, Alabama
34.7800072,-86.9423801,null,33,0,Limestone County, Alabama
32.221464,-86.6611083,null,6,0,Lowndes County, Alabama
32.3731182,-85.684578,null,5,1,Macon County, Alabama
34.7239731,-86.4996546,null,141,2,Madison County, Alabama
32.2459085,-87.7763333,null,13,0,Marengo County, Alabama
34.0441174,-87.7763333,null,19,2,Marion County, Alabama
34.3652297,-86.3376761,null,34,1,Marshall County, Alabama
30.6082227,-88.2461183,null,148,6,Mobile County, Alabama
31.5119068,-87.460397,null,5,0,Monroe County, Alabama
32.2077447,-86.1751759,null,71,1,Montgomery County, Alabama
34.4240875,-86.8621827,null,30,0,Morgan County, Alabama
32.598888,-87.3016132,null,1,0,Perry County, Alabama
33.3339954,-88.0900762,null,13,0,Pickens County, Alabama
31.8395163,-86.0121573,null,14,0,Pike County, Alabama
33.2681523,-85.520024,null,12,1,Randolph County, Alabama
32.3552497,-85.1894045,null,10,0,Russell County, Alabama
33.3039292,-86.6611083,null,150,5,Shelby County, Alabama
33.6530112,-86.3376761,null,31,0,St. Clair County, Alabama
32.6155551,-88.2461183,null,10,0,Sumter County, Alabama
33.4231716,-86.1344697,null,20,0,Talladega County, Alabama
32.9201244,-85.8486236,null,31,1,Tallapoosa County, Alabama
33.3227653,-87.460397,null,74,0,Tuscaloosa County, Alabama
33.8563605,-87.3016132,null,54,0,Walker County, Alabama
31.3422346,-88.2461183,null,6,1,Washington County, Alabama
32.0105439,-87.3413599,null,13,0,Wilcox County, Alabama
34.1690087,-87.3413599,null,3,0,Winston County, Alabama
61.2180556,-149.9002778,null,88,3,Anchorage County, Alaska
64.9526102,-146.4744154,null,54,1,Fairbanks North Star Borough County, Alaska
58.3019444,-134.4197221,null,14,0,Juneau City and Borough County, Alaska
60.0858486,-151.382264,null,12,0,Kenai Peninsula Borough County, Alaska
55.5103345,-131.389286,null,14,0,Ketchikan Gateway Borough County, Alaska
62.2599347,-150.1729153,null,4,0,Matanuska-Susitna Borough County, Alaska
56.8124267,-132.9554472,null,1,0,Petersburg Borough County, Alaska
63.9603869,-143.6296999,null,1,0,Southeast Fairbanks Census Area County, Alaska
65.8443666,-153.4302993,null,1,0,Yukon-Koyukuk Census Area County, Alaska
35.5313224,-109.3783206,null,25,0,Apache County, Arizona
31.828458,-109.949686,null,9,0,Cochise County, Arizona
35.6647545,-111.4752851,null,167,10,Coconino County, Arizona
33.6370567,-110.5215459,null,3,0,Gila County, Arizona
33.076805,-109.7591675,null,2,0,Graham County, Arizona
33.2405598,-109.2831531,null,1,0,Greenlee County, Arizona
34.0061091,-113.9536466,null,3,0,La Paz County, Arizona
33.2917968,-112.4291464,null,1433,31,Maricopa County, Arizona
35.2143346,-113.7632828,null,21,1,Mohave County, Arizona
35.4019765,-110.1402594,null,210,1,Navajo County, Arizona
32.057499,-111.6660725,null,415,13,Pima County, Arizona
32.8162061,-111.2845025,null,107,0,Pinal County, Arizona
31.5986127,-110.8076084,null,5,0,Santa Cruz County, Arizona
34.0489281,-111.0937311,null,0,10,Unknown County, Arizona
34.6463981,-112.4291464,null,50,1,Yavapai County, Arizona
32.6527533,-113.9536466,null,15,0,Yuma County, Arizona
34.2354138,-91.2891036,null,1,0,Arkansas County, Arkansas
33.1565939,-91.7538817,null,5,0,Ashley County, Arkansas
36.3261815,-92.3813621,null,3,0,Baxter County, Arkansas
36.2661518,-94.479976,null,42,0,Benton County, Arkansas
36.3118662,-93.0175712,null,3,0,Boone County, Arkansas
33.5081368,-92.2236667,null,1,0,Bradley County, Arkansas
36.2987495,-93.5003454,null,1,0,Carroll County, Arkansas
33.3419551,-91.2891036,null,4,0,Chicot County, Arkansas
34.0232374,-93.1779659,null,27,0,Clark County, Arkansas
36.3492244,-90.3748354,null,1,0,Clay County, Arkansas
35.4605769,-92.0665197,null,65,4,Cleburne County, Arkansas
33.8658007,-92.2236667,null,7,0,Cleveland County, Arkansas
33.1285176,-93.1779659,null,3,0,Columbia County, Arkansas
35.2727492,-92.6983868,null,4,1,Conway County, Arkansas
35.8260959,-90.6773046,null,22,0,Craighead County, Arkansas
35.5762761,-94.315422,null,3,0,Crawford County, Arkansas
35.3021443,-90.3748354,null,58,1,Crittenden County, Arkansas
35.2998913,-90.8294002,null,5,0,Cross County, Arkansas
34.0346533,-92.6983868,null,1,0,Dallas County, Arkansas
33.8773585,-91.443469,null,5,0,Desha County, Arkansas
33.5156463,-91.7538817,null,5,0,Drew County, Arkansas
35.1035858,-92.3813621,null,52,1,Faulkner County, Arkansas
35.5927966,-93.8248241,null,1,0,Franklin County, Arkansas
34.5559285,-93.1779659,null,46,0,Garland County, Arkansas
34.2628015,-92.4208713,null,4,0,Grant County, Arkansas
36.1314931,-90.563609,null,4,0,Greene County, Arkansas
33.6530112,-93.6623239,null,3,0,Hempstead County, Arkansas
34.3393795,-92.9775558,null,7,0,Hot Spring County, Arkansas
34.1318213,-94.028678,null,5,0,Howard County, Arkansas
35.8174139,-91.5983959,null,5,0,Independence County, Arkansas
36.1610924,-91.9099238,null,1,0,Izard County, Arkansas
34.227351,-91.9099238,null,68,1,Jefferson County, Arkansas
35.6026275,-93.5003454,null,11,0,Johnson County, Arkansas
33.2511695,-93.6217802,null,2,0,Lafayette County, Arkansas
35.9969735,-91.135302,null,3,1,Lawrence County, Arkansas
34.7712669,-90.8294002,null,2,0,Lee County, Arkansas
33.9185116,-91.714958,null,10,0,Lincoln County, Arkansas
35.2475011,-93.6623239,null,1,0,Logan County, Arkansas
34.7591647,-91.9099238,null,23,0,Lonoke County, Arkansas
33.3335556,-93.8655303,null,13,0,Miller County, Arkansas
35.8279728,-90.0746767,null,4,0,Mississippi County, Arkansas
34.5918747,-91.135302,null,1,0,Monroe County, Arkansas
33.6621386,-93.3388917,null,1,0,Nevada County, Arkansas
35.9603994,-93.1779659,null,1,0,Newton County, Arkansas
33.5828512,-92.9375739,null,3,0,Ouachita County, Arkansas
34.96032,-92.8976254,null,2,0,Perry County, Arkansas
34.4611206,-90.8675134,null,1,0,Phillips County, Arkansas
34.1876975,-93.6623239,null,2,0,Pike County, Arkansas
35.6078586,-90.6393702,null,6,0,Poinsett County, Arkansas
34.5268097,-94.1513764,null,5,0,Polk County, Arkansas
35.440627,-93.0175712,null,17,0,Pope County, Arkansas
34.7636336,-91.5983959,null,2,0,Prairie County, Arkansas
34.7538615,-92.2236667,null,171,5,Pulaski County, Arkansas
36.3457918,-90.9820668,null,4,0,Randolph County, Arkansas
34.5708215,-92.539603,null,33,1,Saline County, Arkansas
34.8854732,-93.9878427,null,1,0,Scott County, Arkansas
35.9721,-92.6983868,null,6,0,Searcy County, Arkansas
35.2260397,-94.315422,null,8,0,Sebastian County, Arkansas
34.0346222,-94.2743628,null,6,0,Sevier County, Arkansas
36.1675974,-91.443469,null,1,0,Sharp County, Arkansas
34.9926533,-90.7152749,null,17,0,St. Francis County, Arkansas
35.8075142,-92.2236667,null,5,0,Stone County, Arkansas
33.1431092,-92.539603,null,13,0,Union County, Arkansas
35.20105,-91.8318334,null,11,0,Unknown County, Arkansas
35.6266232,-92.539603,null,21,1,Van Buren County, Arkansas
35.9307703,-94.1513764,null,29,0,Washington County, Arkansas
35.2900612,-91.7538817,null,27,0,White County, Arkansas
35.1215846,-91.135302,null,1,0,Woodruff County, Arkansas
35.0810824,-93.3388917,null,1,0,Yell County, Arkansas
37.6016892,-121.7195459,null,609,13,Alameda County, California
38.5940736,-119.8815203,null,2,0,Alpine County, California
38.3488921,-120.7740931,null,3,0,Amador County, California
39.6253952,-121.5370003,null,12,0,Butte County, California
38.1960477,-120.6805037,null,5,0,Calaveras County, California
39.1040645,-122.2653887,null,3,0,Colusa County, California
37.8534093,-121.9017954,null,417,7,Contra Costa County, California
41.7076287,-123.9659708,null,2,0,Del Norte County, California
38.7426376,-120.4357631,null,25,0,El Dorado County, California
36.9858984,-119.2320784,null,124,2,Fresno County, California
39.6437813,-122.4467238,null,2,0,Glenn County, California
40.7450055,-123.8695086,null,49,0,Humboldt County, California
33.0113694,-115.4733554,null,68,3,Imperial County, California
36.3091865,-117.5495846,null,11,0,Inyo County, California
35.4937274,-118.8596804,null,246,2,Kern County, California
36.0988489,-119.8815203,null,5,0,Kings County, California
39.0839644,-122.8084496,null,2,0,Lake County, California
34.0522265,-118.2436596,null,6360,147,Los Angeles County, California
37.251926,-119.6962677,null,28,2,Madera County, California
38.083403,-122.7633036,null,143,9,Marin County, California
39.5500194,-123.438353,null,4,0,Mendocino County, California
37.2009788,-120.7120023,null,29,1,Merced County, California
37.9218608,-118.9528645,null,19,1,Mono County, California
36.3136201,-121.3541631,null,63,2,Monterey County, California
38.5024689,-122.2653887,null,22,2,Napa County, California
39.1346666,-121.1710389,null,32,1,Nevada County, California
33.7174708,-117.8311428,null,882,14,Orange County, California
39.0915751,-120.8039474,null,106,3,Placer County, California
39.9926832,-120.8039474,null,3,0,Plumas County, California
33.9532966,-117.3961192,null,946,25,Riverside County, California
38.47467,-121.3541631,null,461,18,Sacramento County, California
36.5760883,-120.9876321,null,30,2,San Benito County, California
34.9592083,-116.419389,null,530,16,San Bernardino County, California
32.7157305,-117.1610966,null,1326,19,San Diego County, California
37.7749295,-122.4194155,null,586,9,San Francisco County, California
37.9175935,-121.1710389,null,212,11,San Joaquin County, California
35.3102296,-120.4357631,null,95,1,San Luis Obispo County, California
37.4337342,-122.4014193,null,579,13,San Mateo County, California
34.4208321,-119.6982057,null,192,2,Santa Barbara County, California
37.3336581,-121.8907041,null,1224,40,Santa Clara County, California
37.0453988,-121.9579578,null,71,1,Santa Cruz County, California
40.7908864,-121.8474493,null,21,3,Shasta County, California
41.7743261,-122.5770126,null,4,0,Siskiyou County, California
38.3104969,-121.9017954,null,93,1,Solano County, California
38.5779555,-122.9888319,null,115,1,Sonoma County, California
37.5090711,-120.9876321,null,81,0,Stanislaus County, California
39.0219764,-121.6739371,null,18,2,Sutter County, California
40.0982197,-122.174605,null,1,0,Tehama County, California
36.1341739,-118.8596804,null,135,6,Tulare County, California
38.029655,-119.9740534,null,1,0,Tuolumne County, California
34.3704884,-119.1390642,null,226,6,Ventura County, California
38.7646021,-121.9017954,null,50,1,Yolo County, California
39.2547027,-121.3998995,null,11,0,Yuba County, California
39.8398269,-104.1930918,null,367,12,Adams County, Colorado
37.654039,-105.876004,null,4,0,Alamosa County, Colorado
39.62031,-104.332644,null,652,15,Arapahoe County, Colorado
37.1604318,-107.0067031,null,6,0,Archuleta County, Colorado
37.394731,-102.5298028,null,9,0,Baca County, Colorado
40.1512114,-105.5005483,null,189,3,Boulder County, Colorado
39.9205411,-105.0866504,null,50,2,Broomfield County, Colorado
38.7536679,-106.2522143,null,22,2,Chaffee County, Colorado
39.6904464,-105.6412527,null,6,0,Clear Creek County, Colorado
37.2049596,-105.5005483,null,3,0,Costilla County, Colorado
38.2498631,-103.8216261,null,1,1,Crowley County, Colorado
38.0615578,-105.3131185,null,2,0,Custer County, Colorado
38.8531357,-107.763621,null,5,0,Delta County, Colorado
39.7392358,-104.990251,null,847,15,Denver County, Colorado
39.2587106,-104.9388853,null,227,4,Douglas County, Colorado
39.576406,-106.7234639,null,355,5,Eagle County, Colorado
38.9108325,-104.4723301,null,441,28,El Paso County, Colorado
39.3537004,-104.1930918,null,9,1,Elbert County, Colorado
38.5306514,-105.5005483,null,3,0,Fremont County, Colorado
39.6584775,-107.763621,null,47,1,Garfield County, Colorado
40.0727382,-106.0640179,null,4,0,Grand County, Colorado
38.6437083,-107.0067031,null,95,1,Gunnison County, Colorado
37.9316309,-107.3848831,null,1,0,Hinsdale County, Colorado
37.6125984,-104.9388853,null,1,0,Huerfano County, Colorado
39.5800298,-105.2662931,null,540,18,Jefferson County, Colorado
39.3844507,-102.5298028,null,5,0,Kit Carson County, Colorado
37.2125857,-107.763621,null,32,0,La Plata County, Colorado
39.1941167,-106.2992912,null,3,0,Lake County, Colorado
40.6955572,-105.5943388,null,158,8,Larimer County, Colorado
37.2994909,-104.1001326,null,1,0,Las Animas County, Colorado
39.0457549,-103.3587288,null,1,0,Lincoln County, Colorado
40.7056181,-102.989615,null,11,0,Logan County, Colorado
38.9585381,-108.6175626,null,25,0,Mesa County, Colorado
37.6583677,-107.0067031,null,2,0,Mineral County, Colorado
40.6138379,-108.2377519,null,4,0,Moffat County, Colorado
37.3257517,-108.6175626,null,8,1,Montezuma County, Colorado
38.468304,-108.1428669,null,34,2,Montrose County, Colorado
40.2989226,-103.7289167,null,19,0,Morgan County, Colorado
37.9397663,-103.6362715,null,4,0,Otero County, Colorado
38.2016133,-107.763621,null,2,0,Ouray County, Colorado
39.0897928,-105.5943388,null,5,0,Park County, Colorado
40.5371334,-102.3463875,null,3,0,Phillips County, Colorado
39.159101,-106.8178377,null,39,2,Pitkin County, Colorado
38.2528534,-104.4723301,null,44,2,Pueblo County, Colorado
39.9814297,-108.2377519,null,1,0,Rio Blanco County, Colorado
37.5749508,-106.4405872,null,5,0,Rio Grande County, Colorado
40.4771623,-107.1011931,null,29,0,Routt County, Colorado
38.0019623,-106.3463791,null,3,0,Saguache County, Colorado
37.9781237,-108.1428669,null,10,0,San Miguel County, Colorado
39.5911871,-106.0640179,null,47,0,Summit County, Colorado
38.8611579,-105.1726816,null,11,1,Teller County, Colorado
39.5500507,-105.7820674,null,276,0,Unknown County, Colorado
40.063745,-102.989615,null,1,0,Washington County, Colorado
40.3920718,-104.7158226,null,504,26,Weld County, Colorado
40.1448234,-102.2547919,null,2,0,Yuma County, Colorado
41.2559654,-73.3708696,null,3719,101,Fairfield County, Connecticut
41.7924343,-72.8042797,null,882,31,Hartford County, Connecticut
41.7866294,-73.2765361,null,230,8,Litchfield County, Connecticut
41.4698505,-72.4731529,null,135,7,Middlesex County, Connecticut
41.3266911,-72.8042797,null,1468,41,New Haven County, Connecticut
41.5185189,-72.0468164,null,65,4,New London County, Connecticut
41.8418987,-72.3784679,null,103,13,Tolland County, Connecticut
41.6032207,-73.087749,null,264,0,Unknown County, Connecticut
41.8275622,-72.0468164,null,40,1,Windham County, Connecticut
39.1440612,-75.4344727,null,128,3,Kent County, Delaware
39.5392979,-75.667356,null,496,9,New Castle County, Delaware
38.6530841,-75.4344727,null,159,3,Sussex County, Delaware
38.9071923,-77.0368707,null,1097,24,District of Columbia County, District of Columbia
29.6579549,-82.3017728,null,133,0,Alachua County, Florida
30.3931168,-82.3017728,null,13,0,Baker County, Florida
30.1805306,-85.684578,null,24,1,Bay County, Florida
29.9723818,-82.1713632,null,9,0,Bradford County, Florida
28.263933,-80.7214417,null,92,0,Brevard County, Florida
26.190096,-80.365865,null,2075,47,Broward County, Florida
30.3475302,-85.1894045,null,3,0,Calhoun County, Florida
26.8946009,-81.909826,null,55,1,Charlotte County, Florida
28.8848842,-82.5185837,null,46,2,Citrus County, Florida
29.9943564,-81.7787021,null,81,6,Clay County, Florida
26.069985,-81.4278984,null,249,3,Collier County, Florida
30.1812696,-82.605118,null,15,0,Columbia County, Florida
27.2142078,-81.7787021,null,14,3,DeSoto County, Florida
29.5207227,-83.1649001,null,1,0,Dixie County, Florida
30.3500511,-81.6035062,null,478,9,Duval County, Florida
30.6389408,-87.3413599,null,141,1,Escambia County, Florida
29.4086072,-81.2518833,null,34,1,Flagler County, Florida
29.7817695,-84.8567932,null,2,0,Franklin County, Florida
30.5562947,-84.6479124,null,4,0,Gadsden County, Florida
26.984415,-81.0754657,null,4,1,Glades County, Florida
29.8001623,-85.354965,null,1,0,Gulf County, Florida
30.4755958,-82.9501558,null,1,0,Hamilton County, Florida
27.4501733,-81.8224362,null,2,0,Hardee County, Florida
26.6105319,-81.0754657,null,9,0,Hendry County, Florida
28.5578826,-82.4752757,null,48,0,Hernando County, Florida
27.3400286,-81.3400268,null,36,2,Highlands County, Florida
27.9903597,-82.3017728,null,575,5,Hillsborough County, Florida
30.8740806,-85.80766,null,1,0,Holmes County, Florida
27.6947732,-80.543845,null,60,0,Indian River County, Florida
30.7150882,-85.1894045,null,4,0,Jackson County, Florida
30.4311978,-83.8897057,null,3,0,Jefferson County, Florida
28.702847,-81.7787021,null,107,2,Lake County, Florida
26.6630286,-81.9534815,null,399,14,Lee County, Florida
30.4906177,-84.1857115,null,58,0,Leon County, Florida
29.3178545,-82.820974,null,4,0,Levy County, Florida
30.4586334,-83.5070203,null,11,0,Madison County, Florida
27.4799195,-82.345189,null,145,5,Manatee County, Florida
29.2787765,-82.12784,null,55,2,Marion County, Florida
27.0804935,-80.4103957,null,85,0,Martin County, Florida
25.5516034,-80.6326916,null,4670,41,Miami-Dade County, Florida
24.5557001,-81.7825985,null,46,2,Monroe County, Florida
30.5927334,-81.8224362,null,25,0,Nassau County, Florida
30.5773401,-86.6611083,null,64,1,Okaloosa County, Florida
27.3462015,-80.8986502,null,4,0,Okeechobee County, Florida
28.4844995,-81.2518833,null,753,8,Orange County, Florida
28.1019838,-81.0754657,null,241,4,Osceola County, Florida
26.6514503,-80.2767327,null,1080,51,Palm Beach County, Florida
28.3232418,-82.4319405,null,114,2,Pasco County, Florida
27.876394,-82.7778579,null,372,8,Pinellas County, Florida
27.8617347,-81.6911559,null,180,5,Polk County, Florida
29.6265157,-81.7787021,null,19,1,Putnam County, Florida
30.7689907,-86.9824288,null,64,2,Santa Rosa County, Florida
27.1995986,-82.345189,null,159,7,Sarasota County, Florida
28.7131688,-81.2078164,null,195,1,Seminole County, Florida
29.9719419,-81.4278984,null,147,2,St. Johns County, Florida
27.3225563,-80.543845,null,107,5,St. Lucie County, Florida
28.6747526,-82.0842901,null,81,5,Sumter County, Florida
30.2485096,-82.9931607,null,31,0,Suwannee County, Florida
30.0745112,-82.345189,null,2,0,Union County, Florida
27.6648274,-81.5157535,null,5,0,Unknown County, Florida
29.0279842,-81.0754657,null,153,3,Volusia County, Florida
30.1301689,-84.3542049,null,6,0,Wakulla County, Florida
30.5640199,-86.1751759,null,25,0,Walton County, Florida
30.548737,-85.684578,null,1,0,Washington County, Florida
31.712238,-82.2583297,null,6,0,Appling County, Georgia
31.2932161,-82.8640623,null,3,0,Atkinson County, Georgia
31.5412085,-82.4319405,null,10,0,Bacon County, Georgia
31.2816037,-84.4802606,null,5,1,Baker County, Georgia
33.0338083,-83.2934086,null,20,1,Baldwin County, Georgia
34.378542,-83.4643551,null,2,0,Banks County, Georgia
34.0142667,-83.6986568,null,29,3,Barrow County, Georgia
34.2660473,-84.8150781,null,182,11,Bartow County, Georgia
31.7664035,-83.2077645,null,6,0,Ben Hill County, Georgia
31.3118535,-83.2077645,null,4,0,Berrien County, Georgia
32.7865735,-83.7199136,null,42,1,Bibb County, Georgia
32.4087854,-83.3789389,null,1,0,Bleckley County, Georgia
31.1510963,-81.9971108,null,3,0,Brantley County, Georgia
30.8730159,-83.5496566,null,6,0,Brooks County, Georgia
32.0236584,-81.4718387,null,24,2,Bryan County, Georgia
32.3595678,-81.7787021,null,9,0,Bulloch County, Georgia
33.088805,-81.9534815,null,10,0,Burke County, Georgia
33.2691443,-83.9532571,null,17,0,Butts County, Georgia
31.5621777,-84.6479124,null,20,1,Calhoun County, Georgia
30.898276,-81.6035062,null,15,0,Camden County, Georgia
32.4241804,-82.0842901,null,2,0,Candler County, Georgia
33.5642239,-85.0649071,null,163,4,Carroll County, Georgia
34.8981727,-85.1479364,null,6,0,Catoosa County, Georgia
30.7917361,-82.0842901,null,3,0,Charlton County, Georgia
31.9994194,-81.1196075,null,110,4,Chatham County, Georgia
32.2952274,-84.8150781,null,2,0,Chattahoochee County, Georgia
34.4632661,-85.3136218,null,4,1,Chattooga County, Georgia
34.2514526,-84.4802606,null,141,5,Cherokee County, Georgia
33.9519347,-83.357567,null,72,8,Clarke County, Georgia
31.6447931,-85.0025539,null,7,1,Clay County, Georgia
33.5571944,-84.375233,null,254,9,Clayton County, Georgia
30.9716985,-82.820974,null,3,0,Clinch County, Georgia
33.8999297,-84.564147,null,517,26,Cobb County, Georgia
31.5182285,-82.820974,null,30,0,Coffee County, Georgia
31.2072856,-83.8473015,null,61,5,Colquitt County, Georgia
33.5098514,-82.2583297,null,40,0,Columbia County, Georgia
31.1428037,-83.4643551,null,2,0,Cook County, Georgia
33.3716708,-84.7315563,null,76,2,Coweta County, Georgia
32.7090798,-83.9744262,null,1,0,Crawford County, Georgia
31.8875724,-83.804868,null,46,0,Crisp County, Georgia
34.9109017,-85.4788065,null,1,1,Dade County, Georgia
34.412912,-84.1435136,null,18,1,Dawson County, Georgia
33.7956441,-84.2278796,null,600,11,DeKalb County, Georgia
30.8720058,-84.5222189,null,13,0,Decatur County, Georgia
32.1287268,-83.2077645,null,8,0,Dodge County, Georgia
32.1593447,-83.804868,null,27,1,Dooly County, Georgia
31.5439375,-84.2278796,null,722,44,Dougherty County, Georgia
33.7290225,-84.7315563,null,105,5,Douglas County, Georgia
31.3901106,-84.8984775,null,81,5,Early County, Georgia
30.7503289,-82.9501558,null,1,0,Echols County, Georgia
32.378148,-81.3839326,null,14,1,Effingham County, Georgia
34.0795372,-82.8640623,null,2,0,Elbert County, Georgia
32.5726629,-82.3017728,null,2,0,Emanuel County, Georgia
34.8580405,-84.2278796,null,10,0,Fannin County, Georgia
33.4502206,-84.4802606,null,74,4,Fayette County, Georgia
34.2828967,-85.2308414,null,89,3,Floyd County, Georgia
34.2358502,-84.1435136,null,85,1,Forsyth County, Georgia
34.3645724,-83.2077645,null,3,0,Franklin County, Georgia
33.8033965,-84.3962535,null,1053,32,Fulton County, Georgia
34.6935359,-84.4802606,null,2,0,Gilmer County, Georgia
31.2624169,-81.6035062,null,29,0,Glynn County, Georgia
34.4891699,-84.8567932,null,25,3,Gordon County, Georgia
30.9050079,-84.2278796,null,4,0,Grady County, Georgia
33.5186591,-83.1649001,null,15,0,Greene County, Georgia
33.9190653,-84.0167423,null,455,10,Gwinnett County, Georgia
34.6478893,-83.5496566,null,2,0,Habersham County, Georgia
34.30778,-83.804868,null,138,0,Hall County, Georgia
33.8021715,-85.1900684,null,14,0,Haralson County, Georgia
32.7032697,-84.8567932,null,10,0,Harris County, Georgia
34.3500039,-82.9501558,null,3,0,Hart County, Georgia
33.2990406,-85.1479364,null,2,1,Heard County, Georgia
33.4347963,-84.1435136,null,181,3,Henry County, Georgia
32.4219655,-83.634843,null,70,6,Houston County, Georgia
31.5893221,-83.2934086,null,7,0,Irwin County, Georgia
34.1174511,-83.5496566,null,18,0,Jackson County, Georgia
33.3246924,-83.7199136,null,4,0,Jasper County, Georgia
31.8234851,-82.605118,null,1,0,Jeff Davis County, Georgia
33.0740753,-82.4319405,null,3,0,Jefferson County, Georgia
32.7781246,-81.9971108,null,4,0,Jenkins County, Georgia
32.7308194,-82.6915429,null,5,0,Johnson County, Georgia
33.0002582,-83.5070203,null,6,0,Jones County, Georgia
33.0765883,-84.1435136,null,15,0,Lamar County, Georgia
31.0291269,-83.0361376,null,5,0,Lanier County, Georgia
32.433014,-82.9931607,null,17,0,Laurens County, Georgia
31.8128435,-84.1435136,null,148,13,Lee County, Georgia
31.842969,-81.4718387,null,12,0,Liberty County, Georgia
33.7875101,-82.4319405,null,5,0,Lincoln County, Georgia
31.7755541,-81.8224362,null,1,0,Long County, Georgia
30.8600022,-83.2934086,null,42,2,Lowndes County, Georgia
34.5813972,-83.9744262,null,9,0,Lumpkin County, Georgia
32.3523607,-84.059029,null,5,0,Macon County, Georgia
34.0990245,-83.2077645,null,9,1,Madison County, Georgia
32.328102,-84.5222189,null,2,0,Marion County, Georgia
33.5258626,-82.5185837,null,8,1,McDuffie County, Georgia
31.4748147,-81.3839326,null,2,0,McIntosh County, Georgia
33.0561282,-84.6897495,null,15,0,Meriwether County, Georgia
31.2008218,-84.7315563,null,15,0,Miller County, Georgia
31.2230067,-84.1857115,null,59,10,Mitchell County, Georgia
32.9746846,-83.8897057,null,10,1,Monroe County, Georgia
33.5794186,-83.4643551,null,6,0,Morgan County, Georgia
34.7928029,-84.7315563,null,10,0,Murray County, Georgia
32.4794133,-84.8984775,null,47,1,Muscogee County, Georgia
33.5544296,-83.8473015,null,65,2,Newton County, Georgia
33.8231988,-83.4430118,null,24,0,Oconee County, Georgia
33.9119731,-83.0361376,null,1,1,Oglethorpe County, Georgia
33.9142037,-84.8984775,null,57,1,Paulding County, Georgia
32.5892926,-83.8260884,null,16,2,Peach County, Georgia
34.4497166,-84.4592701,null,9,2,Pickens County, Georgia
31.343806,-82.1713632,null,23,0,Pierce County, Georgia
33.0881873,-84.3962535,null,9,0,Pike County, Georgia
34.0132398,-85.1479364,null,20,0,Polk County, Georgia
32.232644,-83.4643551,null,8,0,Pulaski County, Georgia
33.3069978,-83.3789389,null,3,0,Putnam County, Georgia
31.8485969,-84.981754,null,1,0,Quitman County, Georgia
34.9027286,-83.3789389,null,3,0,Rabun County, Georgia
31.7913398,-84.6897495,null,26,2,Randolph County, Georgia
33.3205339,-82.0842901,null,56,1,Richmond County, Georgia
33.6752492,-84.0378894,null,82,2,Rockdale County, Georgia
32.2736136,-84.3121264,null,7,1,Schley County, Georgia
32.7074673,-81.6035062,null,2,0,Screven County, Georgia
30.9331429,-84.8984775,null,9,0,Seminole County, Georgia
33.2636732,-84.3121264,null,44,4,Spalding County, Georgia
34.5458998,-83.2934086,null,8,0,Stephens County, Georgia
32.1141344,-84.8150781,null,3,0,Stewart County, Georgia
31.9981596,-84.2278796,null,90,4,Sumter County, Georgia
